movieId,keywords,cast,genres,popularity,title,director,prod_company,avg_rating,revenue_millions
127116,"['experiment', 'psychology', 'biography']","['Peter Sarsgaard', 'Winona Ryder', 'Edoardo Ballerini']","['Drama', 'History']",5.11,Experimenter,Michael Almereyda,FJ Productions,3.41,0.0
127118,"['gay', 'homophobia', 'minister']","['James Franco', 'Zachary Quinto', 'Emma Roberts']",['Drama'],9.57,I Am Michael,Justin Kelly,Patriot Pictures,2.5,0.0
127120,[],"['Viola Davis', 'Jennifer Lopez', 'Shea Whigham']","['Thriller', 'Drama']",7.28,Lila & Eve,Charles Stone III,A&E Television Networks,2.79,0.0
127122,"['devil', 'desert', 'fasting']","['Ewan McGregor', 'Ciarán Hinds', 'Ayelet Zurer']","['Adventure', 'Drama', 'History']",6.64,Last Days in the Desert,Rodrigo García,Mockingbird Pictures,2.93,0.0
127124,"['widow', 'friendship']","['Blythe Danner', 'June Squibb', 'Rhea Perlman']","['Drama', 'Comedy']",4.96,I'll See You in My Dreams,Brett Haley,Northern Lights Films,3.33,7.45
127128,"['poker', 'gambling', 'casino']","['Ryan Reynolds', 'Ben Mendelsohn', 'Sienna Miller']",['Drama'],6.05,Mississippi Grind,Ryan Fleck,Electric City Entertainment,3.34,0.131
127132,['woman director'],"['Patrick Wilson', 'Lena Headey', 'Richard Dreyfuss']","['Thriller', 'Drama']",4.71,Zipper,Mora Stephens,Protozoa Pictures,2.72,0.0
127134,"['mountain', 'hiking', 'backpacker']","['Robert Redford', 'Nick Nolte', 'Emma Thompson']","['Adventure', 'Comedy', 'Drama']",12.02,A Walk in the Woods,Ken Kwapis,Wildwood Enterprises,3.19,35.991
127136,"['prison', 'journalist', 'prisoner']","['Jonah Hill', 'James Franco', 'Felicity Jones']","['Crime', 'Drama', 'Mystery']",7.87,True Story,Rupert Goold,Plan B Entertainment,3.18,4.72
127140,"['sex', 'cheating', 'love']","['Jason Sudeikis', 'Alison Brie', 'Adam Scott']",['Comedy'],8.84,Sleeping with Other People,Leslye Headland,Sidney Kimmel Entertainment,3.3,3.214
127144,[],"['John Belushi', 'John Candy', 'Chevy Chase']","['History', 'Comedy', 'Documentary']",1.62,Drunk Stoned Brilliant Dead: The Story of the National Lampoon,Douglas Tirola,Magnolia Pictures,3.12,0.0
127146,[],"['Kurt Cobain', 'Dave Grohl', 'Courtney Love']","['Music', 'Documentary']",6.52,Cobain: Montage of Heck,Brett Morgen,HBO Documentary Films,3.61,0.0
127148,"['feminism', 'college', 'victim']","['Andrea Pino', 'Annie Clark', 'Claire Potter']",['Documentary'],2.41,The Hunting Ground,Kirby Dick,Chain Camera Pictures,3.56,0.411
127150,"['clothing', 'fashion designer', 'gang']","['Damon Dash', 'Daymond John', 'Nas']","['Documentary', 'History', 'Music']",1.49,Fresh Dressed,Sacha Jenkins,Mass Appeal,3.6,0.0
127152,"['cult', 'scientology']","['Paul Haggis', 'Jason Beghe', 'Alex Gibney']",['Documentary'],5.89,Going Clear: Scientology and the Prison of Belief,Alex Gibney,Jigsaw Productions,3.89,0.0
127156,"['marriage', 'polygamy', 'religion']","['Sam Brower', 'Nick Cave', 'Andrew Chatwin']","['Crime', 'Documentary']",1.35,Prophet's Prey,Amy Berg,Imagine Entertainment,3.64,0.0
127158,"['breast cancer', 'woman director']","['Tig Notaro', 'Stephanie Allynne', 'Zach Galifianakis']",['Documentary'],2.93,Tig,Kristina Goolsby,Beachside Films,3.49,0.0
127164,"['voice', 'child prodigy', 'singer']","['Nina Simone', 'Lisa Simone Kelly', 'Dick Gregory']","['Documentary', 'Music']",4.51,"What Happened, Miss Simone?",Liz Garbus,NetFlix,3.75,0.0
127178,"['florida', 'motel', 'finances']","['Andrew Garfield', 'Laura Dern', 'Michael Shannon']",['Drama'],6.61,99 Homes,Ramin Bahrani,Imagenation Abu Dhabi FZ,3.66,1.412
127192,"['gymnastics', 'small town', 'gymnast']","['Melissa Rauch', 'Gary Cole', 'Haley Lu Richardson']","['Drama', 'Comedy']",5.35,The Bronze,Bryan Buckley,Duplass Brothers Productions,2.95,0.616
127196,"['1970s', 'teenage girl', 'older man younger woman relationship']","['Bel Powley', 'Kristen Wiig', 'Alexander Skarsgård']","['Drama', 'Romance']",14.99,The Diary of a Teenage Girl,Marielle Heller,Caviar Films,3.47,1.477
127198,"['california', 'hip-hop', 'harvard university']","['Shameik Moore', 'Kiersey Clemons', 'Tony Revolori']","['Crime', 'Drama', 'Comedy']",7.95,Dope,Rick Famuyiwa,Forest Whitaker's Significant Productions,3.63,17.987
127200,[],"['Sarah Silverman', 'Josh Charles', 'Thomas Sadoski']",['Drama'],4.68,I Smile Back,Adam Salky,Egoli Tossell Film,2.9,0.0
127202,"['tattoo', 'high school', 'leukemia']","['Thomas Mann', 'RJ Cyler', 'Olivia Cooke']","['Comedy', 'Drama']",12.5,Me and Earl and the Dying Girl,Alfonso Gomez-Rejon,Indian Paintbrush,3.86,0.0
127204,[],"['Adam Scott', 'Taylor Schilling', 'Jason Schwartzman']","['Mystery', 'Comedy']",7.83,The Overnight,Patrick Brice,Duplass Brothers Productions,3.05,1.1
127208,"['love triangle', 'mumblecore', 'trainers']","['Cobie Smulders', 'Guy Pearce', 'Kevin Corrigan']",['Comedy'],3.97,Results,Andrew Bujalski,Burn Later Productions,2.9,0.105
127212,[],"['Billy Crudup', 'Ezra Miller', 'Michael Angarano']","['Thriller', 'Drama']",4.83,The Stanford Prison Experiment,Kyle Patrick Alvarez,Abandon Pictures,3.44,0.644
127272,"['robbery', 'mayor', 'prison guard']","['Alanna Ubach', 'Michael Lerner', 'Mike Myers']","['Comedy', 'Drama']",4.36,Nobody Knows Anything!,William Tannen,Echelon Studios,2.5,0.0
127278,[],"['Ally Walker', 'Martin Sheen', 'Ron Perlman']",['Thriller'],1.87,When the Bough Breaks,Michael Cohn,Osmosis,3.33,0.0
127282,"['small town', 'satire', 'dark comedy']","['Brian Keith', 'Tony Curtis', 'Ernest Borgnine']","['Drama', 'Comedy']",0.88,Suppose They Gave a War and Nobody Came?,Hy Averback,American Broadcasting Company (ABC),2.0,0.0
127286,['independent film'],"['Matthew Davis', 'Rutger Hauer', 'Dagmara Domińczyk']",['Drama'],0.53,Mentor,David Langlitz,BMore Pictures,2.0,0.0
127292,['action  movie'],"['Peter Scanavino', 'Jason Robards III', 'Ana Asensio']","['Action', 'Adventure', 'Drama']",0.55,Zenith,Vladan Nikolić,Surla Films,2.5,0.0
127296,[],"['Malcolm McDowell', 'Shannen Fields', 'Corbin Bernsen']","['Comedy', 'Drama', 'Thriller']",0.59,Suing The Devil,Timothy A. Chey,Mouthwatering Productions,2.0,0.0
127309,"['high school', 'prom queen']","['Cassandra Scerbo', 'Lindsay Shaw', 'Chris Zylka']","['Drama', 'Fantasy', 'Comedy']",5.64,Teen Spirit,Gil Junger,EUE/Screen Gems Studios,3.42,0.0
127319,"['male friendship', 'murder', 'suspense']","['Karl Urban', 'James Marsden', 'Wentworth Miller']",['Thriller'],14.44,The Loft,Erik Van Looy,Dark Castle Entertainment,3.09,10.077
127323,"['artificial intelligence', 'android', 'self-awareness']","['Ambyr Childers', 'Thomas Jane', 'Bryan Greenberg']","['Thriller', 'Science Fiction', 'Action']",19.24,Vice,Brian A Miller,Grindstone Entertainment Group,2.63,0.0
127331,[],"['Richard Rober', 'Gwendolyn Laster', 'Maidie Norman']",['Drama'],1.31,The Well,Russell Rouse,Cardinal Pictures (II),3.0,0.0
127333,"['b movie', 'b-girl', 'saloon owner']","['Beverly Michaels', 'Richard Egan', 'Percy Helton']",['Drama'],0.48,Wicked Woman,Russell Rouse,Edward Small Productions,1.83,0.0
127335,"['twin brother', 'escape from prison', 'film noir']","['Jack Palance', 'Harold J. Stone', 'Edward Platt']",['Crime'],0.5,House of Numbers,Russell Rouse,Metro-Goldwyn-Mayer (MGM),2.75,0.0
127345,['cowboy'],"['Kenny Rogers', 'Travis Tritt', 'Stacy Keach']","['Western', 'TV Movie']",0.18,Rio Diablo,Rod Hardy,World International Network (WIN),5.0,0.0
127390,[],"['Seth MacFarlane', 'Alex Borstein', 'Seth Green']",['Animation'],5.66,Family Guy Presents: Blue Harvest,Dominic Polcino,20th Century Fox Television,3.42,0.0
127419,['sanatorium'],"['Kate Riley', 'Don Fanelli', 'DJ Hazard']",['Thriller'],1.6,Sanatorium,Brant Sersen,Goldmine Pictures,2.56,0.0
127433,"['juvenile delinquent', 'girl gang']","['Yvonne Fedderson', 'Brett Halsey', 'Jana Lund']",['Drama'],0.32,High School Hellcats,Edward Bernds,American International Pictures (AIP),4.0,0.0
127443,"['nepal', 'temple', 'woman director']","['Chabbi Lal Gandharba', 'Amish Gandharba', 'Bindu Gayek']",['Documentary'],2.26,Manakamana,Stephanie Spray,Harvard Sensory Ethnography Lab,3.5,0.0
127565,"['underworld', 'lost city']","['Christina Hendricks', 'Saoirse Ronan', 'Eva Mendes']","['Fantasy', 'Thriller']",6.64,Lost River,Ryan Gosling,Bold Films,3.09,0.045
127585,"['phobia', 'doctor', 'fear']","['Thomas Dekker', 'Robert Englund', 'Cleopatra Coleman']",['Horror'],2.51,Fear Clinic,Robert Hall,Dry County Films,2.67,0.0
127606,"['android', 'computer tape']","['Robert Foxworth', 'Mike Farrell', 'John Vernon']",['Science Fiction'],0.47,The Questor Tapes,Richard A. Colla,Universal TV,3.36,0.0
127724,[],"['Ashton Sanders', 'Tishuan Scott', 'Keston John']","['Western', 'Drama', 'History']",1.6,The Retrieval,Chris Eska,Arts+Labor,3.36,0.0
127833,['motivational book'],"['Sylvester Stallone', 'Lauren Cohan', 'Kyra Sedgwick']",['Drama'],9.26,Reach Me,John Herzfeld,Windy Hill Pictures,2.93,0.0
127839,"['spider', 'tarantula']","['Suzanna Ling', 'Herman Wallner', 'Linda Spatz']",['Horror'],0.04,Kiss of the Tarantula,Chris Munger,Cinema-Vu,2.5,0.0
127861,"['sport', 'ice hockey']","['Donald Brashear', 'Marty McSorley', 'Chris Nilan']",['Documentary'],0.95,The Last Gladiators,Alex Gibney,Locomotion Films,3.36,0.0
127873,['stand-up comedy'],['Jay Mohr'],['Comedy'],1.17,Jay Mohr: Funny for a Girl,Scott L. Montoya,LOL Comedy TV,2.0,0.0
127879,"['collector', 'documentary', 'vhs']","['Lloyd Kaufman', 'Samuel M. Sherman', 'Anthony Timpone']",['Documentary'],0.62,Adjust Your Tracking: The Untold Story of the VHS Collector,Dan M. Kinem,VHShitfest,3.81,0.0
128023,"['fugitive', 'branding iron']","['James Ellison', 'Mary Beth Hughes', 'Jane Frazee']",['Western'],0.74,Last of the Wild Horses,Robert L. Lippert,Lippert Pictures,1.83,0.0
128025,"['jewel', 'indian tribe']","['Willard Parker', 'Mara Corday', 'Barton MacLane']",['Western'],0.71,Naked Gun,Eddie Dew,Associated Film Releasing Corporation (AFRC),4.25,0.0
128027,['rock and roll'],"['Alan Freed', 'Jimmy Clanton', 'Sandy Stewart']",['Music'],0.19,"Go, Johnny, Go!",Paul Landres,Hal Roach Studios,3.0,0.0
128035,"['musician', 'malibu', 'aspiring singer']","['Mary Kohnert', 'Jack DeLeon', 'Jon Sharp']",['Comedy'],0.69,Valet Girls,Rafal Zielinski,Lexyn Productions,2.75,0.0
128057,['two guns belt'],"['Robert Ryan', 'Virginia Mayo', 'Jeffrey Hunter']","['Action', 'Western']",0.54,The Proud Ones,Robert D. Webb,Twentieth Century Fox Film Corporation,2.0,0.0
128093,"['one-man show', 'stand-up comedy']",['Bo Burnham'],"['Comedy', 'Music']",0.86,"Bo Burnham: Words, Words, Words",Shannon Hartman,3 Arts Entertainment,3.5,0.0
128097,['stand-up comedy'],"['Jim Norton', 'Michael Kenneth Williams', 'Robert Kelly']",['Comedy'],0.48,Jim Norton: American Degenerate,Shannon Hartman,Epix,3.2,0.0
128099,['stand-up comedy'],['Jim Jefferies'],['Comedy'],1.63,Jim Jefferies: BARE,Shannon Hartman,Netflix,3.94,0.0
128109,"['blaxploitation', 'jekyll and hyde']","['Bernie Casey', 'Rosalind Cash', ""Marie O'Henry""]",['Horror'],0.0,"Dr. Black, Mr. Hyde",William Crain,Dimension Pictures,2.0,0.0
128141,"['street gang', 'high school', 'bullying']","['Shannon Presby', 'Lori Loughlin', 'James Spader']","['Thriller', 'Horror', 'Drama']",1.13,The New Kids,Sean S. Cunningham,Columbia Pictures Corporation,2.44,0.0
128149,[],"['Max Minghella', 'Eloise Mumford', 'Michael Gladis']",['Thriller'],2.28,Not Safe for Work,Joe Johnston,Blumhouse Productions,2.33,0.0
128153,['kennedy assassination'],"['Rob Lowe', 'Will Rothhaar', 'Ginnifer Goodwin']",['Drama'],10.71,Killing Kennedy,Nelson McCormick,Scott Free Productions,3.0,0.0
128167,[],"['Toby Keith', 'Rodney Carrington', 'Greg Serano']","['Action', 'Comedy']",2.03,Beer for My Horses,Michael Salomon,Show Dog Productions,2.38,0.666
128169,[],"['Judge Reinhold', 'Julia Sweeney', 'Joe Pichler']",['Comedy'],4.64,Beethoven's 3rd,David M. Evans,Universal Pictures,2.04,0.0
128171,[],"['Dave Thomas', 'Faith Ford', 'Daveigh Chase']","['Comedy', 'Family']",3.97,Beethoven's 5th,Mark Griffiths,Capital Arts Entertainment,1.64,0.0
128173,[],"['Jonathan Silverman', 'Moisés Arias', 'Rhea Perlman']",['Comedy'],12.82,Beethoven's Big Break,Mike Elliott,Universal Studios,2.69,0.0
128175,[],"['Jonathan Silverman', 'Kristy Swanson', 'Jayne Eastwood']","['Action', 'Adventure', 'Family']",1.21,Beethoven's Treasure Tail,Ron Oliver,Universal 1440 Entertainment,0.5,0.0
128179,"['chicago', 'b movie', 'beat cop']","['Gig Young', 'Mala Powers', 'William Talman']","['Crime', 'Drama']",1.09,City That Never Sleeps,John H. Auer,Republic Pictures,3.5,0.0
128183,[],"['Kenton Duty', 'Danny Flaherty', 'Katherine McNamara']","['Drama', 'Family']",0.76,Contest,Anthony Joseph Giunta,Contest LLC,2.5,0.0
128193,[],"['Penn Badgley', 'Imogen Poots', 'William Sadler']",['Drama'],0.07,Greetings from Tim Buckley,Daniel Algrant,Archer Gray,3.17,0.0
128195,"['terminal illness', 'leukemia', 'love']","['Peter Falk', 'Jill Clayburgh', 'Dorothy Tristan']",['Drama'],0.0,Griffin and Phoenix,Daryl Duke,ABC Circle Films,4.0,0.0
128197,[],"['Sissy Spacek', 'William Petersen', 'Brian Kerwin']","['Comedy', 'Romance']",0.0,Hard Promises,Martin Davidson,Stone Group Pictures,2.25,0.0
128199,"['pet shop', 'beer', 'independent film']","['Paul Newman', 'Robby Benson', 'Ellen Barkin']",['Drama'],2.07,Harry & Son,Paul Newman,Orion Pictures,3.0,0.0
128201,['hercules'],"['Leelee Sobieski', 'Elizabeth Perkins', 'Timothy Dalton']","['Fantasy', 'Action', 'Adventure']",1.84,Hercules,Roger Young,Hallmark Entertainment,1.67,0.0
128203,"['horseback riding', 'horse']","['Mickey Rooney', 'Susan George', 'Isabel García Lorca']","['Adventure', 'Family']",0.0,"Lightning, the White Stallion",William A. Levey,Cannon Films,1.0,0.0
128209,['madison avenue'],"['Dana Andrews', 'Eleanor Parker', 'Jeanne Crain']",['Drama'],0.04,Madison Avenue,H. Bruce Humberstone,Twentieth Century Fox Film Corporation,2.5,0.0
128213,"['fbi', 'investigation', 'drug']","['Brian Bosworth', 'MC Hammer', 'Neal McDonough']","['Action', 'Thriller']",0.15,One Man's Justice,Kurt Wimmer,Live Entertainment,2.5,0.0
128215,[],"['Cliff DeYoung', 'Roxanne Hart', 'Matthew Lawrence']","['Horror', 'Science Fiction']",5.4,Pulse,Paul Golding,Columbia Pictures Corporation,2.6,0.0
128221,['musical'],"['Bud Abbott', 'Lou Costello', 'Dick Foran']","['Comedy', 'Western']",0.83,Ride 'Em Cowboy,Arthur Lubin,Universal Pictures,3.0,0.0
128235,"['dancer', 'jazz', 'musical']","['Lena Horne', 'Bill Robinson', 'Katherine Dunham and Her Troupe']",['Music'],0.7,Stormy Weather,Andrew L. Stone,Twentieth Century Fox Film Corporation,3.89,0.0
128239,"['sword', 'greek mythology', 'sorcerer']","['Lou Ferrigno', 'Milly Carlucci', 'Sonia Viviani']","['Comedy', 'Fantasy']",1.26,The Adventures of Hercules,Luigi Cozzi,Cannon Italia Srl,3.0,0.0
128245,"['telephone', 'revenge', 'murder']","['Richard Chamberlain', 'John Houseman', 'Sara Botsford']","['Science Fiction', 'Thriller', 'Horror']",0.28,Murder by Phone,Michael Anderson,Canadian Film Development Corporation (CFDC),2.5,0.0
128249,[],"['Lee Marvin', 'Oliver Reed', 'Robert Culp']","['Action', 'Comedy', 'Western']",1.07,The Great Scout & Cathouse Thursday,Don Taylor,American International Pictures (AIP),3.25,0.0
128251,['guardian angel'],"['Lewis Smith', 'Jason Gedrick', 'Jane Kaczmarek']","['Fantasy', 'Comedy', 'Romance']",4.29,The Heavenly Kid,Cary Medoway,Engelberg-Sumner-Cheikes,3.23,0.0
128255,[],"['James Van Der Beek', 'Ivana Miličević', 'Brad Hunt']","['Thriller', 'Horror']",2.52,The Plague,Hal Masonberg,Armada Films,2.5,0.0
128360,"['bounty hunter', 'wyoming', 'mountain']","['Samuel L. Jackson', 'Kurt Russell', 'Jennifer Jason Leigh']","['Crime', 'Drama', 'Mystery']",20.33,The Hateful Eight,Quentin Tarantino,Double Feature Films,3.85,155.76
128445,['lizzie borden'],"['Elizabeth Montgomery', 'Katherine Helmond', 'Fionnula Flanagan']",['Drama'],0.59,The Legend of Lizzie Borden,Paul Wendkos,Paramount Television,3.5,0.0
128447,"['small town', 'woman director', 'miners']","['Elizabeth Banks', 'Boyd Holbrook', 'Chloë Sevigny']",['Drama'],2.73,Little Accidents,Sara Colangelo,MindSmack Productions,3.0,0.0
128478,"['holiday', 'christmas']","['Elisabeth Röhm', 'Laura Breckenridge', 'Brendan Fehr']","['Family', 'TV Movie', 'Romance']",6.28,A Christmas Kiss,John Stimpson,Moody Independent,3.23,0.0
128488,"['gambling', 'bodyguard', 'remake']","['Jason Statham', 'Michael Angarano', 'Milo Ventimiglia']","['Thriller', 'Crime', 'Drama']",16.45,Wild Card,Simon West,Current Entertainment,3.03,0.0
128512,"['friendship', 'high school', 'teenager']","['Nat Wolff', 'Cara Delevingne', 'Justice Smith']","['Drama', 'Mystery', 'Romance']",9.66,Paper Towns,Jake Schreier,Fox 2000 Pictures,3.24,85.512
128520,"['male friendship', 'impersonator', 'wedding']","['Kevin Hart', 'Josh Gad', 'Kaley Cuoco']",['Comedy'],12.21,The Wedding Ringer,Jeremy Garelick,Miramax Films,3.34,79.8
128528,['con artist'],"['Christopher Walken', 'Lorraine Bracco', 'Miguel Ferrer']","['TV Movie', 'Crime', 'Drama']",0.12,Scam,John Flynn,Viacom Productions,3.5,0.0
128544,"['talent', 'delusion', 'fame']","['Meredith Hagner', 'Matt Walsh', 'James Adomian']","['Drama', 'Comedy']",9.14,Hits,David Cross,Honora Productions,2.92,0.0
128592,"['male nudity', 'female nudity', 'sex']","['Jennifer Lopez', 'Ryan Guzman', 'Ian Nelson']",['Thriller'],10.2,The Boy Next Door,Rob Cohen,Universal Pictures,2.52,52.426
128604,"['celebrity', 'money', 'temptation']","['Christian Bale', 'Cate Blanchett', 'Natalie Portman']","['Romance', 'Drama']",6.89,Knight of Cups,Terrence Malick,Waypoint Entertainment,3.0,0.566
128624,"['poverty', 'teenage pregnancy', 'woman director']","['Devon Keller', 'Deztiny Gonzales', 'Jocko Sims']",['Drama'],0.65,Petting Zoo,Micah Magee,"Match Factory, The",1.62,0.0
128632,"['wife', 'murder', 'dark comedy']","['Katherine Heigl', 'Patrick Wilson', 'Jordana Brewster']","['Drama', 'Comedy']",8.5,Home Sweet Hell,Anthony Burns,Darko Entertainment,2.57,0.0
128634,"['false accusations', 'homicidal maniac', 'poverty row film']","['Bela Lugosi', 'Polly Ann Young', 'John McGuire']","['Horror', 'Mystery', 'Thriller']",1.29,Invisible Ghost,Joseph H. Lewis,Monogram Pictures,3.5,0.0
128648,"['high school', 'haunting', 'death']","['Morgan Saylor', 'Noah Silver', 'Cameron Monaghan']","['Drama', 'Thriller']",8.44,Jamie Marks Is Dead,Carter Smith,Verisimilitude,2.89,0.0
128684,[],"['Jared Leto', 'Shannon Leto', 'Tomo Miličević']","['Documentary', 'Music']",6.64,Artifact,Jared Leto,FilmBuff,3.77,0.0
128697,['based on play or musical'],"['Glenda Jackson', 'Susannah York', 'Vivien Merchant']",['Drama'],0.46,The Maids,Christopher Miles,Cine Films Inc.,4.5,0.0
128717,['woman director'],[],['Documentary'],0.08,One Last Hug,Irene Taylor Brodsky,HBO Documentary,3.25,0.0
128723,['biography'],"['James Franco', 'Michael Moriarty', 'Valentina Cervi']",['Drama'],1.93,James Dean,Mark Rydell,Five Mile River Films,3.38,0.0
128725,"['holiday', 'christmas']","['Julie Andrews', 'Sofia Vassilieva', 'Kenneth Welsh']","['Family', 'Comedy', 'Drama']",1.15,Eloise at Christmastime,Kevin Lima,Handmade Films Ltd.,3.62,0.0
128727,[],"['Pierre Prieur', 'Adrian James', 'Raquel Nave']","['Drama', 'Romance']",1.04,Bizarre,Étienne Faure,Eivissa Productions,2.42,0.0
128832,"['wife', 'musical', 'marriage']","['Anna Kendrick', 'Jeremy Jordan', 'Natalie Knepp']","['Comedy', 'Drama', 'Music']",5.02,The Last Five Years,Richard LaGravenese,Lucky Monkey Pictures,3.32,0.0
128842,"['magic', 'wall', 'druid']","['Julian Morris', 'Tamzin Merchant', 'Jassa Ahluwalia']","['Action', 'Adventure', 'Fantasy']",11.63,Dragonheart 3: The Sorcerer's Curse,Colin Teague,Raffaella Productions,1.91,0.0
128848,[],"['Joanna Kerns', 'Dan Lauria', 'Bonnie Bartlett']","['Drama', 'Action']",1.32,The Great Los Angeles Earthquake,Larry Elikann,Von Zerneck Sertner Films,3.25,0.0
128852,"['women', 'gun', 'stand-up comedy']","['Chris Rock', 'Slick Rick']",['Comedy'],1.75,Chris Rock: Bigger & Blacker,Keith Truesdell,Home Box Office (HBO),3.58,0.0
128854,['stand-up comedy'],['Chris Rock'],['Comedy'],2.03,Chris Rock: Bring the Pain,Keith Truesdell,Home Box Office (HBO),3.73,0.0
128904,[],"['Addison Steege', 'Amelia Steege', 'Brendan Steege']",['Family'],0.01,The Runner from Ravenshead,Joel Steege,Little Crew Studios,3.0,0.0
128912,['stand-up comedy'],['Mike Birbiglia'],"['Drama', 'Comedy']",0.89,Mike Birbiglia: My Girlfriend's Boyfriend,Seth Barrish,New Wave Entertainment,3.8,0.0
